Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,16,4:30,3.73,0.04,0.01,245.35,2.74,0.01,0.0025,314.33,9.74,0.03,0.0034,347.42,2.19,0.21,0.095,405.51
August,16,5:00,4.24,0.04,0.01,211.64,3.24,0.01,0.0025,334.13,12.56,0.06,0.005,307.12,3.63,0.15,0.0421,350.16
August,16,5:30,4.61,0.09,0.02,273.44,2.74,0.01,0.0025,307.91,13.07,0.09,0.0071,255.74,3.25,0.08,0.0259,341.53
August,16,6:00,5.89,0.03,0.005,231.69,4.24,0.01,0.0025,309.96,24.11,0.02,0.0007,254.53,8.15,0.43,0.0528,229.11
August,16,6:30,5.6,0.23,0.0408,256.84,7.39,0.52,0.0697,322.26,34.0,0.62,0.0183,247.2,14.96,0.8,0.0534,257.06
August,16,7:00,16.05,0.71,0.0442,264.65,8.11,0.03,0.0038,280.12,59.38,0.27,0.0046,264.37,23.76,0.81,0.0342,273.03
August,16,7:30,19.76,0.85,0.0428,341.25,12.95,0.7,0.0543,278.01,100.95,0.97,0.0096,262.65,40.2,0.51,0.0128,277.25
August,16,8:00,43.67,0.27,0.0061,253.82,27.47,0.09,0.0031,279.18,176.21,1.64,0.0093,270.76,76.74,1.06,0.0138,276.48
August,16,8:30,64.5,0.14,0.0022,290.92,35.34,0.1,0.0027,315.6,246.99,2.84,0.0115,287.48,113.89,2.13,0.0187,307.83
August,16,9:00,81.18,0.31,0.0038,293.87,100.67,0.13,0.0013,311.24,325.38,2.08,0.0064,287.58,142.13,2.42,0.017,298.65
August,16,9:30,99.8,0.64,0.0064,326.7,120.13,0.18,0.0015,315.98,372.29,7.56,0.0203,289.96,170.46,2.27,0.0133,294.87
August,16,10:00,108.53,0.59,0.0054,295.23,161.37,0.36,0.0022,305.7,436.32,4.41,0.0101,295.39,207.89,2.06,0.0099,289.81
August,16,10:30,120.88,0.54,0.0045,305.34,177.16,1.54,0.0087,317.63,500.09,4.75,0.0095,306.22,238.81,10.2,0.0427,298.67
August,16,11:00,126.84,0.61,0.0048,303.76,192.24,1.33,0.0069,326.67,525.78,4.26,0.0081,309.81,252.79,8.04,0.0318,300.85
August,16,11:30,130.09,0.55,0.0042,295.39,216.66,2.08,0.0096,333.38,571.16,6.57,0.0115,310.91,262.7,3.97,0.0151,302.15
August,16,12:00,132.03,0.46,0.0035,297.81,227.75,1.14,0.005,324.47,605.48,5.75,0.0095,313.35,282.02,4.79,0.017,302.9
August,16,12:30,129.19,1.07,0.0083,297.18,257.95,2.4,0.0093,331.64,611.85,8.75,0.0143,312.5,281.05,4.38,0.0156,302.57
August,16,13:00,128.54,1.68,0.0131,292.18,283.87,2.1,0.0074,329.45,622.02,7.59,0.0122,324.12,284.33,5.86,0.0206,308.2
August,16,13:30,128.83,0.75,0.0058,292.54,289.03,3.35,0.0116,319.03,635.2,16.01,0.0252,321.67,289.48,6.83,0.0236,317.62
August,16,14:00,122.11,0.96,0.0079,308.19,299.09,4.1,0.0137,334.09,631.09,16.09,0.0255,328.0,300.5,8.77,0.0292,311.09
August,16,14:30,122.28,2.01,0.0164,313.91,279.19,3.74,0.0134,340.49,619.48,15.49,0.025,321.83,316.39,25.53,0.0807,317.11
August,16,15:00,133.0,1.9,0.0143,319.12,283.18,0.79,0.0028,331.73,594.31,5.94,0.01,327.77,307.66,19.26,0.0626,317.44
August,16,15:30,129.41,2.42,0.0187,308.01,292.81,2.2,0.0075,326.27,591.8,3.49,0.0059,330.54,303.53,37.61,0.1239,318.93
August,16,16:00,124.15,0.66,0.0053,298.33,293.64,1.73,0.0059,335.89,575.03,3.51,0.0061,328.02,298.95,19.22,0.0643,321.15
August,16,16:30,120.54,0.51,0.0042,294.98,278.23,1.56,0.0056,339.79,537.42,1.88,0.0035,325.22,287.85,6.45,0.0224,320.42
August,16,17:00,121.12,1.79,0.0148,291.86,278.1,1.78,0.0064,334.44,511.2,1.48,0.0029,324.75,263.76,2.27,0.0086,311.68
August,16,17:30,108.32,0.97,0.009,290.96,269.34,1.89,0.007,330.42,484.49,1.74,0.0036,317.53,248.97,2.71,0.0109,313.91
August,16,18:00,106.42,0.9,0.0085,300.7,251.22,1.78,0.0071,328.35,436.55,1.83,0.0042,325.04,229.85,1.56,0.0068,321.46
August,16,18:30,104.34,0.61,0.0058,317.92,223.23,1.96,0.0088,325.92,400.35,2.64,0.0066,330.87,209.93,2.1,0.01,321.65
August,16,19:00,98.32,0.57,0.0058,324.24,198.98,1.65,0.0083,324.25,373.76,1.16,0.0031,328.12,194.73,2.01,0.0103,318.98
August,16,19:30,81.01,0.6,0.0074,300.66,178.18,1.21,0.0068,312.45,345.14,1.76,0.0051,328.4,194.84,4.33,0.0222,331.27
August,16,20:00,72.06,1.07,0.0149,299.64,170.54,1.19,0.007,329.07,314.76,4.44,0.0141,326.27,182.03,4.99,0.0274,319.97
August,16,20:30,54.46,0.93,0.017,305.82,156.33,0.69,0.0044,311.16,287.47,3.65,0.0127,325.35,159.22,2.74,0.0172,320.13
August,16,21:00,36.86,1.24,0.0336,292.5,137.92,0.74,0.0054,309.81,254.99,1.45,0.0057,314.7,131.77,6.48,0.0492,330.25
August,16,21:30,33.41,0.74,0.0222,322.8,123.69,0.31,0.0025,305.51,204.85,0.76,0.0037,314.5,103.56,3.4,0.0328,329.72
August,16,22:00,27.3,0.51,0.0186,308.9,97.67,0.21,0.0022,295.89,170.95,0.63,0.0037,320.01,97.29,1.66,0.0171,328.86
August,16,22:30,23.42,2.76,0.1179,301.15,77.56,0.73,0.0094,303.5,155.16,0.7,0.0045,319.05,84.74,2.16,0.0255,319.77
August,16,23:00,15.64,0.9,0.0576,322.63,64.88,0.24,0.0037,283.25,129.29,0.63,0.0049,307.69,61.98,0.71,0.0114,328.09
August,16,23:30,11.95,0.12,0.01,252.23,51.42,0.09,0.0017,291.4,105.68,0.54,0.0051,322.65,46.04,0.73,0.0158,320.48
August,17,0:00,1.45,0.1,0.0698,460.42,13.37,0.11,0.0085,327.87,24.66,0.22,0.0089,316.27,13.83,0.18,0.0129,307.92
August,17,0:30,1.25,0.06,0.0466,461.13,9.33,0.05,0.005,296.79,19.42,0.21,0.0106,316.4,13.07,0.06,0.0045,286.93
August,17,1:00,0.97,0.12,0.1203,318.56,4.12,0.01,0.0015,355.79,14.01,0.21,0.015,300.09,9.23,0.05,0.0053,298.44
August,17,1:30,0.82,0.19,0.2378,363.07,3.59,0.01,0.0016,296.91,12.61,0.15,0.0119,315.34,5.79,0.26,0.0446,338.46
August,17,2:00,0.61,0.02,0.032,1005.14,2.33,0.0,0.0005,263.35,8.84,0.34,0.0388,290.96,4.21,0.25,0.0583,346.48
August,17,2:30,0.69,0.0,0.005,458.63,1.7,0.0,0.0005,374.07,8.43,0.29,0.0341,278.67,3.88,0.38,0.0982,428.56
August,17,3:00,0.58,0.0,0.005,447.44,1.77,0.02,0.01,374.2,5.8,0.19,0.0336,272.6,2.21,0.16,0.071,473.55
August,17,3:30,0.55,0.0,0.0,440.02,1.18,0.0,0.0,516.25,4.18,0.0,0.0009,317.67,1.89,0.14,0.0716,364.47
August,17,4:00,0.49,0.0,0.0,358.95,1.24,0.0,0.0,272.81,3.97,0.02,0.0052,304.65,1.71,0.11,0.062,412.53
August,17,4:30,0.53,0.01,0.01,356.88,1.32,0.0,0.0,295.34,3.55,0.01,0.0031,314.26,1.96,0.18,0.0905,426.39
August,17,5:00,0.66,0.01,0.01,310.93,1.14,0.0,0.0,383.62,4.27,0.02,0.004,288.43,1.97,0.05,0.024,376.77
August,17,5:30,0.74,0.02,0.025,364.96,1.49,0.0,0.0,294.91,4.84,0.02,0.0047,268.43,1.95,0.02,0.0114,375.64
August,17,6:00,0.82,0.21,0.2575,315.3,1.78,0.0,0.0,295.23,10.43,0.06,0.0053,260.44,4.47,0.11,0.0247,257.74
August,17,6:30,0.93,0.08,0.0881,324.64,3.28,0.56,0.1711,444.99,17.31,0.36,0.0209,262.1,8.85,0.31,0.0349,250.58
August,17,7:00,2.34,0.11,0.047,318.66,10.6,0.05,0.0049,333.93,28.38,0.11,0.004,261.51,13.92,0.42,0.0302,281.68
August,17,7:30,5.87,0.23,0.0394,352.04,13.85,0.61,0.044,277.57,51.78,0.18,0.0035,260.32,21.43,0.3,0.0141,282.41
August,17,8:00,13.38,0.25,0.0188,269.59,29.95,0.14,0.0046,278.28,101.46,0.21,0.0021,273.46,42.44,0.42,0.0098,273.45
August,17,8:30,22.17,0.3,0.0134,296.58,43.32,0.31,0.0071,303.03,158.96,0.67,0.0042,287.69,64.13,0.7,0.0109,310.64
August,17,9:00,33.33,0.1,0.0029,306.4,69.88,0.21,0.003,299.6,215.47,0.71,0.0033,298.48,105.84,1.13,0.0107,306.51
August,17,9:30,47.04,0.19,0.004,322.81,92.92,0.35,0.0038,321.02,276.89,2.77,0.01,315.2,120.61,1.54,0.0128,295.58
August,17,10:00,58.8,0.38,0.0064,306.58,123.97,0.63,0.0051,324.36,332.4,2.99,0.009,318.68,148.87,1.46,0.0098,297.15
August,17,10:30,60.31,0.3,0.005,300.58,143.15,1.76,0.0123,329.53,370.48,5.22,0.0141,323.04,169.18,4.53,0.0268,310.18
August,17,11:00,64.44,0.18,0.0028,308.79,155.37,1.6,0.0103,332.84,398.98,3.75,0.0094,328.99,186.05,3.78,0.0203,313.58
August,17,11:30,66.69,0.27,0.004,317.46,168.33,1.72,0.0102,331.78,415.0,4.61,0.0111,335.19,191.75,2.55,0.0133,312.94
August,17,12:00,68.44,0.12,0.0018,313.33,181.39,1.02,0.0056,326.66,426.04,4.56,0.0107,334.38,198.97,2.25,0.0113,317.2
August,17,12:30,71.37,0.36,0.005,308.38,187.88,2.4,0.0128,332.0,424.64,7.94,0.0187,335.54,198.89,2.33,0.0117,312.74
August,17,13:00,71.61,0.49,0.0068,307.53,196.65,1.73,0.0088,330.98,424.2,6.07,0.0143,342.87,203.53,2.56,0.0126,317.36
August,17,13:30,70.36,0.39,0.0055,322.04,193.52,2.79,0.0144,330.67,422.71,7.95,0.0188,346.8,204.76,6.86,0.0335,327.34
August,17,14:00,70.8,0.57,0.008,322.19,213.05,3.94,0.0185,332.14,429.13,6.44,0.015,349.92,214.47,10.02,0.0467,323.35
August,17,14:30,73.08,1.12,0.0153,322.65,211.21,4.86,0.023,337.83,429.69,10.74,0.025,345.74,226.55,28.98,0.1279,326.13
August,17,15:00,73.14,0.9,0.0123,325.4,209.42,1.74,0.0083,335.57,431.81,4.66,0.0108,344.95,231.16,23.99,0.1038,324.5
August,17,15:30,75.91,2.33,0.0307,326.46,213.77,1.26,0.0059,333.72,427.05,3.12,0.0073,345.47,227.58,35.96,0.158,327.12
August,17,16:00,69.62,0.75,0.0108,316.49,214.8,1.14,0.0053,334.86,427.51,1.58,0.0037,352.54,228.72,19.01,0.0831,330.05
August,17,16:30,69.47,0.23,0.0033,316.31,206.48,1.24,0.006,339.23,412.05,1.15,0.0028,349.23,220.93,7.14,0.0323,331.65
August,17,17:00,60.93,0.49,0.0081,324.24,204.04,1.35,0.0066,343.1,385.84,1.35,0.0035,345.4,207.01,2.01,0.0097,329.38
August,17,17:30,56.79,0.39,0.0069,318.05,187.24,1.12,0.006,339.92,359.87,1.91,0.0053,342.86,190.8,1.83,0.0096,330.61
August,17,18:00,50.06,0.33,0.0066,316.31,170.17,1.7,0.01,337.48,327.41,2.68,0.0082,343.81,172.56,0.79,0.0046,333.66
August,17,18:30,44.81,0.34,0.0075,321.14,165.99,1.36,0.0082,330.51,294.6,2.5,0.0085,349.91,160.17,0.99,0.0062,329.8
August,17,19:00,27.18,0.17,0.0064,322.9,144.91,1.17,0.0081,328.39,250.29,1.05,0.0042,348.39,147.73,1.08,0.0073,324.3
August,17,19:30,21.8,0.22,0.0102,340.98,133.23,1.16,0.0087,335.74,227.56,1.77,0.0078,347.22,125.37,2.51,0.02,332.85
August,17,20:00,16.58,0.29,0.0173,325.77,111.76,1.02,0.0091,331.38,201.13,1.83,0.0091,345.37,110.64,2.61,0.0236,326.1
August,17,20:30,13.16,0.32,0.0245,332.77,90.61,0.39,0.0043,325.26,171.77,1.41,0.0082,339.84,101.32,1.49,0.0147,323.13
August,17,21:00,10.15,0.35,0.0346,326.27,74.47,0.39,0.0053,325.7,151.33,1.04,0.0069,334.07,80.16,3.01,0.0376,332.46
August,17,21:30,7.63,0.19,0.0248,346.31,69.06,0.34,0.0049,329.13,127.18,0.45,0.0035,328.67,61.33,1.43,0.0233,332.67
August,17,22:00,6.61,0.04,0.0065,318.32,55.61,0.21,0.0038,314.16,102.02,0.62,0.0061,333.53,56.27,0.74,0.0131,339.79
August,17,22:30,4.1,0.47,0.1148,321.85,41.16,0.16,0.0039,306.66,76.18,0.43,0.0057,328.52,45.91,0.67,0.0146,328.29
August,17,23:00,3.29,0.26,0.0805,332.87,31.96,0.06,0.002,325.81,56.01,0.24,0.0042,314.46,36.68,0.24,0.0066,336.67
August,17,23:30,2.67,0.09,0.0331,315.75,24.63,0.03,0.0012,312.44,44.86,0.22,0.0048,336.32,27.24,0.3,0.011,328.75
August,18,0:00,3.94,0.08,0.0208,334.39,41.39,0.6,0.0146,311.13,78.31,0.83,0.0106,335.58,40.68,0.34,0.0083,315.38
August,18,0:30,3.14,0.01,0.0033,317.69,29.25,0.38,0.013,332.67,55.65,0.39,0.007,328.86,30.34,0.13,0.0042,329.95
August,18,1:00,2.27,0.02,0.0067,400.35,13.07,0.3,0.0226,385.83,39.13,0.55,0.014,311.2,22.19,0.04,0.0016,352.95
August,18,1:30,2.63,0.01,0.0033,258.7,7.76,0.24,0.0307,292.95,29.06,0.41,0.014,327.15,22.13,0.43,0.0195,344.86
August,18,2:00,1.61,0.0,0.0,304.52,4.43,0.0,0.0,346.58,27.55,0.61,0.022,284.11,19.19,0.63,0.0326,356.14
August,18,2:30,1.61,0.0,0.0,290.83,4.28,0.01,0.0029,399.89,28.96,0.47,0.0162,276.14,18.68,0.36,0.0191,321.31
August,18,3:00,1.61,0.0,0.0,263.5,3.8,0.0,0.0,405.91,13.48,0.43,0.0318,308.67,3.73,0.09,0.0253,419.53
August,18,3:30,1.6,0.0,0.0,297.63,3.4,0.01,0.0025,404.24,13.36,0.13,0.0099,309.65,1.46,0.02,0.0147,416.72
August,18,4:00,1.54,0.0,0.0,261.06,2.93,0.02,0.0083,323.97,11.87,0.22,0.0186,304.85,1.37,0.02,0.0127,440.14
August,18,4:30,1.52,0.0,0.0,247.38,2.87,0.06,0.0217,301.75,12.98,0.42,0.0324,326.92,1.51,0.04,0.0238,508.27
August,18,5:00,1.75,0.0,0.0,252.37,2.47,0.02,0.0083,395.68,13.38,0.27,0.0202,296.12,1.51,0.01,0.0063,417.71
August,18,5:30,1.89,0.0,0.0,371.42,2.67,0.12,0.0433,415.14,25.91,0.37,0.0144,302.07,2.1,0.01,0.0061,372.55
August,18,6:00,2.02,0.0,0.0,268.5,4.92,0.2,0.0408,287.98,27.42,0.17,0.0063,259.91,14.8,0.15,0.0103,300.21
August,18,6:30,2.45,0.27,0.1097,269.47,9.14,3.48,0.3809,387.15,58.58,1.08,0.0184,252.19,21.13,2.07,0.0981,293.38
August,18,7:00,7.82,0.13,0.0163,279.8,29.8,0.39,0.013,312.49,92.19,0.69,0.0075,263.11,38.19,0.22,0.0057,290.6
August,18,7:30,13.07,0.09,0.007,324.77,46.75,3.14,0.0672,283.35,165.87,0.7,0.0042,258.18,66.41,0.55,0.0083,287.89
August,18,8:00,43.66,1.31,0.0299,267.99,86.56,0.55,0.0063,280.04,279.13,0.78,0.0028,274.75,127.15,1.04,0.0082,288.25
August,18,8:30,83.74,1.72,0.0205,305.45,136.16,1.35,0.0099,304.62,411.16,2.14,0.0052,295.67,169.81,0.85,0.005,297.06
August,18,9:00,119.37,0.93,0.0078,302.48,201.22,1.11,0.0055,305.17,581.16,4.42,0.0076,308.08,263.92,4.28,0.0162,292.04
August,18,9:30,154.3,1.19,0.0077,324.5,258.68,2.46,0.0095,317.81,751.91,14.96,0.0199,319.58,327.46,4.98,0.0152,296.13
August,18,10:00,170.8,0.65,0.0038,317.14,327.33,2.82,0.0086,323.84,881.15,11.1,0.0126,319.42,402.68,5.96,0.0148,294.59
August,18,10:30,197.11,0.43,0.0022,316.57,347.47,7.57,0.0218,338.75,954.7,9.55,0.01,327.65,402.73,9.67,0.024,301.66
August,18,11:00,200.03,0.54,0.0027,322.13,380.68,2.36,0.0062,340.13,1017.75,6.51,0.0064,333.1,448.61,5.47,0.0122,311.32
August,18,11:30,208.41,1.15,0.0055,325.05,411.56,3.87,0.0094,341.43,1033.62,17.67,0.0171,332.97,501.21,5.81,0.0116,309.83
August,18,12:00,213.43,1.26,0.0059,321.54,449.27,3.01,0.0067,345.77,1046.87,17.69,0.0169,336.52,511.84,5.22,0.0102,313.47
August,18,12:30,209.93,1.51,0.0072,320.75,442.41,4.42,0.01,343.95,1049.16,24.45,0.0233,340.93,517.94,11.55,0.0223,317.35
August,18,13:00,214.79,2.28,0.0106,325.86,458.94,4.22,0.0092,343.13,1048.04,19.7,0.0188,345.76,516.5,10.74,0.0208,320.3
August,18,13:30,210.42,0.9,0.0043,320.12,465.46,6.33,0.0136,347.35,1042.28,26.16,0.0251,345.96,518.98,26.42,0.0509,328.83
August,18,14:00,218.22,0.44,0.002,322.97,485.17,4.12,0.0085,341.73,1036.86,13.89,0.0134,347.25,540.45,9.57,0.0177,325.52
August,18,14:30,220.95,0.86,0.0039,328.92,498.3,4.93,0.0099,344.86,1058.5,10.69,0.0101,347.24,535.36,9.69,0.0181,328.24
August,18,15:00,213.9,1.22,0.0057,320.03,491.2,2.01,0.0041,343.45,1054.81,4.01,0.0038,352.12,528.22,6.6,0.0125,328.86
August,18,15:30,216.27,1.38,0.0064,318.38,476.97,2.91,0.0061,340.82,1054.23,5.38,0.0051,349.55,535.18,8.03,0.015,327.53
August,18,16:00,209.0,0.63,0.003,337.2,505.26,2.07,0.0041,345.84,1029.31,4.12,0.004,354.8,526.45,4.84,0.0092,329.81
August,18,16:30,202.26,0.38,0.0019,338.21,462.62,1.85,0.004,341.66,968.29,4.07,0.0042,353.42,517.83,3.68,0.0071,327.0
August,18,17:00,190.12,0.78,0.0041,322.91,458.82,2.06,0.0045,346.27,933.39,13.44,0.0144,353.82,498.59,1.55,0.0031,330.49
August,18,17:30,164.0,0.72,0.0044,319.36,431.17,3.06,0.0071,349.08,876.99,12.54,0.0143,350.51,456.95,1.83,0.004,331.14
August,18,18:00,140.08,0.41,0.0029,313.65,390.58,3.24,0.0083,345.95,784.09,7.84,0.01,351.26,420.5,1.89,0.0045,331.77
August,18,18:30,125.38,0.84,0.0067,344.28,354.5,1.45,0.0041,337.03,709.64,4.19,0.0059,347.31,375.55,1.24,0.0033,319.74
August,18,19:00,74.93,0.25,0.0033,355.35,333.5,2.37,0.0071,341.69,627.71,9.42,0.015,342.95,353.48,3.78,0.0107,318.23
August,18,19:30,60.17,0.36,0.0059,332.55,303.19,1.67,0.0055,339.79,540.66,16.65,0.0308,347.19,307.41,6.61,0.0215,329.14
August,18,20:00,46.64,0.89,0.019,314.59,255.49,2.78,0.0109,336.82,483.61,14.31,0.0296,349.85,285.44,10.85,0.038,317.07
August,18,20:30,43.54,1.16,0.0266,300.67,220.85,2.14,0.0097,329.16,411.45,6.58,0.016,344.77,244.33,8.89,0.0364,314.27
August,18,21:00,29.62,0.53,0.0178,326.11,172.64,1.17,0.0068,328.04,343.74,2.03,0.0059,350.79,188.82,6.65,0.0352,322.2
August,18,21:30,20.28,0.1,0.005,355.13,157.99,1.06,0.0067,327.7,266.14,0.93,0.0035,349.03,174.18,2.4,0.0138,313.75
August,18,22:00,16.15,0.05,0.0031,364.88,123.49,0.49,0.004,307.01,250.19,1.6,0.0064,344.75,154.14,4.55,0.0295,320.92
August,18,22:30,10.54,1.61,0.1529,416.61,94.18,0.57,0.0061,306.82,182.93,0.77,0.0042,330.02,116.65,1.15,0.0099,316.59
August,18,23:00,10.57,0.69,0.0652,322.06,68.29,0.31,0.0046,331.19,142.48,0.33,0.0023,318.24,87.08,0.54,0.0062,316.7
August,18,23:30,8.93,0.12,0.0133,340.43,56.14,0.34,0.0061,309.85,109.34,0.19,0.0017,327.44,74.15,0.39,0.0053,307.52
August,19,0:00,3.92,0.06,0.0142,297.81,34.96,0.82,0.0234,308.23,55.34,1.25,0.0225,335.76,35.05,0.21,0.006,302.6
August,19,0:30,3.42,0.01,0.0033,272.36,25.93,0.56,0.0216,305.55,40.42,0.46,0.0115,323.7,27.06,0.13,0.0049,314.16
August,19,1:00,2.45,0.02,0.0067,323.18,10.96,0.45,0.0411,327.52,34.88,1.22,0.0351,308.4,19.53,0.12,0.0063,341.89
August,19,1:30,2.6,0.01,0.0033,242.16,5.52,0.45,0.0807,298.65,25.67,0.65,0.0255,338.04,13.89,0.1,0.0071,323.54
August,19,2:00,1.66,0.0,0.0,274.83,3.84,0.02,0.005,342.6,15.38,0.48,0.0311,298.38,11.46,0.24,0.0206,347.54
August,19,2:30,1.52,0.0,0.0,335.81,3.35,0.0,0.0,424.66,14.95,0.33,0.0219,308.17,9.55,0.12,0.0125,339.67
August,19,3:00,1.46,0.0,0.0,272.9,3.53,0.0,0.0,343.1,12.15,0.78,0.0642,353.12,3.46,0.15,0.0424,393.43
August,19,3:30,1.56,0.0,0.0,348.32,3.78,0.0,0.0,247.59,9.81,0.09,0.0088,351.26,1.25,0.01,0.005,411.88
August,19,4:00,1.36,0.0,0.0,280.5,2.74,0.01,0.005,347.13,9.8,0.12,0.0121,358.51,1.26,0.01,0.0057,377.76
August,19,4:30,1.49,0.0,0.0,247.3,2.64,0.01,0.0025,267.92,9.96,0.35,0.0347,355.04,1.28,0.01,0.007,377.77
August,19,5:00,1.72,0.0,0.0,281.97,2.22,0.01,0.0025,433.82,12.89,0.31,0.024,320.08,1.47,0.0,0.0024,372.2
August,19,5:30,1.8,0.0,0.0017,353.15,2.57,0.01,0.0025,348.63,15.01,0.2,0.0134,290.26,2.07,0.0,0.0014,378.5
August,19,6:00,2.29,0.02,0.0093,273.08,5.6,0.06,0.0108,286.5,27.82,0.09,0.0031,237.85,12.89,0.08,0.0065,320.79
August,19,6:30,2.73,0.25,0.092,276.33,7.42,1.68,0.2262,365.64,52.44,0.93,0.0177,242.03,23.86,1.67,0.0701,272.83
August,19,7:00,8.68,0.03,0.0035,288.89,23.08,0.15,0.0064,306.91,79.22,0.6,0.0076,256.89,39.71,0.23,0.0058,286.27
August,19,7:30,12.49,0.08,0.0062,314.71,44.74,1.54,0.0344,288.66,150.99,1.25,0.0083,245.12,60.48,0.32,0.0053,272.73
August,19,8:00,42.45,0.82,0.0192,267.04,84.0,0.53,0.0063,285.08,255.14,1.58,0.0062,275.6,117.87,0.6,0.0051,280.41
August,19,8:30,83.54,1.94,0.0232,311.24,131.4,1.33,0.0101,302.4,380.34,3.35,0.0088,300.1,171.15,1.13,0.0066,286.86
August,19,9:00,119.51,1.16,0.0097,304.12,190.74,1.16,0.0061,297.74,548.66,5.16,0.0094,309.94,239.89,1.44,0.006,286.31
August,19,9:30,151.14,1.04,0.0069,323.11,250.75,1.48,0.0059,316.17,668.98,15.92,0.0238,310.21,287.45,3.33,0.0116,296.76
August,19,10:00,170.94,0.67,0.0039,316.08,288.82,1.68,0.0058,315.84,785.73,8.8,0.0112,316.24,349.87,3.46,0.0099,299.55
August,19,10:30,197.19,0.37,0.0019,313.48,328.33,6.47,0.0197,336.64,856.44,7.88,0.0092,322.57,373.01,9.25,0.0248,304.45
August,19,11:00,195.65,0.65,0.0033,319.24,370.12,4.89,0.0132,337.0,916.47,6.42,0.007,327.83,410.12,3.73,0.0091,307.47
August,19,11:30,201.8,1.57,0.0078,324.47,393.14,5.94,0.0151,337.64,926.78,17.79,0.0192,330.22,452.78,5.25,0.0116,305.03
August,19,12:00,207.86,1.85,0.0089,324.37,401.0,5.13,0.0128,342.24,936.11,18.82,0.0201,333.64,479.59,5.52,0.0115,307.78
August,19,12:30,204.69,2.31,0.0113,322.21,401.14,7.62,0.019,347.0,937.36,24.0,0.0256,339.38,472.21,6.52,0.0138,315.82
August,19,13:00,209.11,2.43,0.0116,326.55,421.85,7.0,0.0166,339.78,940.69,20.98,0.0223,343.88,464.23,7.47,0.0161,317.38
August,19,13:30,206.71,0.83,0.004,318.0,439.12,8.52,0.0194,339.57,936.48,31.37,0.0335,341.99,465.48,6.89,0.0148,320.59
August,19,14:00,211.91,0.57,0.0027,321.27,447.35,4.43,0.0099,341.08,928.47,20.15,0.0217,342.31,486.37,5.3,0.0109,322.41
August,19,14:30,212.76,1.45,0.0068,329.57,461.28,3.28,0.0071,347.45,946.98,18.28,0.0193,344.28,486.77,7.4,0.0152,329.05
August,19,15:00,208.34,1.6,0.0077,318.61,449.54,1.71,0.0038,340.99,945.26,5.39,0.0057,342.02,475.44,5.61,0.0118,329.1
August,19,15:30,210.78,1.71,0.0081,316.37,431.95,2.63,0.0061,343.2,942.57,8.2,0.0087,341.78,484.09,6.97,0.0144,326.52
August,19,16:00,201.6,0.77,0.0038,334.82,435.43,1.61,0.0037,346.18,920.66,7.73,0.0084,346.96,480.6,3.12,0.0065,327.35
August,19,16:30,192.28,0.4,0.0021,334.27,426.58,2.09,0.0049,344.81,863.14,4.49,0.0052,346.04,472.64,3.97,0.0084,324.46
August,19,17:00,183.32,0.64,0.0035,321.41,400.33,1.68,0.0042,343.95,821.18,15.77,0.0192,347.37,465.7,3.77,0.0081,334.14
August,19,17:30,163.12,1.0,0.0061,316.22,385.12,2.31,0.006,349.78,773.58,12.69,0.0164,341.31,405.2,3.2,0.0079,320.75
August,19,18:00,137.75,0.58,0.0042,313.3,337.55,2.4,0.0071,347.2,692.63,8.93,0.0129,342.79,376.84,2.19,0.0058,321.68
August,19,18:30,123.99,0.86,0.0069,346.28,309.54,1.83,0.0059,348.39,628.78,4.97,0.0079,342.98,324.59,2.17,0.0067,310.1
August,19,19:00,73.52,0.26,0.0035,356.87,294.38,1.94,0.0066,346.28,557.95,10.82,0.0194,335.49,309.3,4.18,0.0135,317.01
August,19,19:30,60.06,0.35,0.0059,334.71,260.03,0.96,0.0037,347.35,485.73,19.62,0.0404,340.84,278.61,5.35,0.0192,326.26
August,19,20:00,45.5,0.44,0.0097,318.8,238.75,2.82,0.0118,350.32,427.19,17.86,0.0418,343.65,261.84,7.72,0.0295,315.84
August,19,20:30,41.17,0.6,0.0145,301.62,192.97,2.66,0.0138,335.01,364.71,7.88,0.0216,342.5,212.3,4.2,0.0198,313.67
August,19,21:00,29.97,0.31,0.0103,322.32,164.52,2.06,0.0125,329.47,306.33,2.85,0.0093,348.04,176.9,9.69,0.0548,310.79
August,19,21:30,20.87,0.08,0.0036,350.17,142.08,0.97,0.0068,329.06,231.89,1.23,0.0053,352.78,155.01,3.75,0.0242,315.6
August,19,22:00,15.62,0.03,0.002,371.33,117.35,1.03,0.0088,314.6,222.53,1.65,0.0074,350.21,129.3,1.97,0.0152,318.04
August,19,22:30,10.96,0.78,0.0712,416.44,86.33,0.76,0.0088,302.89,159.78,0.66,0.0041,327.83,98.32,1.1,0.0112,310.44
August,19,23:00,10.87,0.54,0.05,322.53,62.79,0.4,0.0063,300.64,128.41,0.36,0.0028,327.72,74.2,0.36,0.0048,315.08
August,19,23:30,8.88,0.1,0.0118,329.31,50.84,0.33,0.0065,315.58,92.3,0.22,0.0024,321.51,63.06,0.61,0.0097,301.75
