Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,16,4:30,3.73,0.04,0.01,250.25,2.74,0.01,0.0025,320.61,9.74,0.03,0.0034,354.37,2.21,0.21,0.095,413.62
August,16,5:00,4.24,0.04,0.01,215.88,3.24,0.01,0.0025,340.81,12.56,0.06,0.005,313.26,3.66,0.15,0.0421,357.16
August,16,5:30,4.61,0.09,0.02,278.91,2.74,0.01,0.0025,314.07,13.07,0.09,0.0071,260.85,3.27,0.08,0.0259,348.36
August,16,6:00,5.89,0.03,0.005,236.32,4.24,0.01,0.0025,316.16,24.11,0.02,0.0007,259.62,8.21,0.43,0.0528,233.69
August,16,6:30,5.6,0.23,0.0408,261.98,7.39,0.52,0.0697,328.71,34.0,0.62,0.0183,252.14,15.07,0.8,0.0534,262.2
August,16,7:00,16.05,0.71,0.0442,269.94,8.11,0.03,0.0038,285.72,59.38,0.27,0.0046,269.66,23.94,0.82,0.0342,278.49
August,16,7:30,19.76,0.85,0.0428,348.08,12.95,0.7,0.0543,283.57,100.95,0.97,0.0096,267.9,40.5,0.52,0.0128,282.8
August,16,8:00,43.67,0.27,0.0061,258.9,27.47,0.09,0.0031,284.77,176.21,1.64,0.0093,276.17,77.31,1.07,0.0138,282.01
August,16,8:30,64.5,0.14,0.0022,296.73,35.34,0.1,0.0027,321.91,246.99,2.84,0.0115,293.23,114.73,2.15,0.0187,313.98
August,16,9:00,81.18,0.31,0.0038,299.75,100.67,0.13,0.0013,317.46,325.38,2.08,0.0064,293.33,143.18,2.43,0.017,304.63
August,16,9:30,99.8,0.64,0.0064,333.23,120.13,0.18,0.0015,322.3,372.29,7.56,0.0203,295.76,171.72,2.28,0.0133,300.77
August,16,10:00,108.53,0.59,0.0054,301.13,161.37,0.36,0.0022,311.81,436.32,4.41,0.0101,301.3,209.42,2.07,0.0099,295.61
August,16,10:30,120.88,0.54,0.0045,311.44,177.16,1.54,0.0087,323.98,500.09,4.75,0.0095,312.34,240.57,10.27,0.0427,304.64
August,16,11:00,126.84,0.61,0.0048,309.83,192.24,1.33,0.0069,333.21,525.78,4.26,0.0081,316.01,254.65,8.1,0.0318,306.87
August,16,11:30,130.09,0.55,0.0042,301.29,216.66,2.08,0.0096,340.04,571.16,6.57,0.0115,317.13,264.64,4.0,0.0151,308.19
August,16,12:00,132.03,0.46,0.0035,303.77,227.75,1.14,0.005,330.96,605.48,5.75,0.0095,319.62,284.1,4.83,0.017,308.96
August,16,12:30,129.19,1.07,0.0083,303.12,257.95,2.4,0.0093,338.28,611.85,8.75,0.0143,318.75,283.12,4.42,0.0156,308.62
August,16,13:00,128.54,1.68,0.0131,298.02,283.87,2.1,0.0074,336.04,622.02,7.59,0.0122,330.6,286.43,5.9,0.0206,314.37
August,16,13:30,128.83,0.75,0.0058,298.39,289.03,3.35,0.0116,325.41,635.2,16.01,0.0252,328.1,291.62,6.88,0.0236,323.97
August,16,14:00,122.11,0.96,0.0079,314.35,299.09,4.1,0.0137,340.77,631.09,16.09,0.0255,334.56,302.72,8.84,0.0292,317.31
August,16,14:30,122.28,2.01,0.0164,320.19,279.19,3.74,0.0134,347.3,619.48,15.49,0.025,328.26,318.72,25.72,0.0807,323.45
August,16,15:00,133.0,1.9,0.0143,325.5,283.18,0.79,0.0028,338.36,594.31,5.94,0.01,334.33,309.93,19.4,0.0626,323.79
August,16,15:30,129.41,2.42,0.0187,314.17,292.81,2.2,0.0075,332.8,591.8,3.49,0.0059,337.15,305.77,37.88,0.1239,325.31
August,16,16:00,124.15,0.66,0.0053,304.3,293.64,1.73,0.0059,342.6,575.03,3.51,0.0061,334.58,301.16,19.36,0.0643,327.57
August,16,16:30,120.54,0.51,0.0042,300.88,278.23,1.56,0.0056,346.59,537.42,1.88,0.0035,331.72,289.97,6.5,0.0224,326.82
August,16,17:00,121.12,1.79,0.0148,297.7,278.1,1.78,0.0064,341.12,511.2,1.48,0.0029,331.25,265.71,2.29,0.0086,317.92
August,16,17:30,108.32,0.97,0.009,296.78,269.34,1.89,0.007,337.03,484.49,1.74,0.0036,323.88,250.81,2.73,0.0109,320.19
August,16,18:00,106.42,0.9,0.0085,306.72,251.22,1.78,0.0071,334.92,436.55,1.83,0.0042,331.54,231.55,1.57,0.0068,327.89
August,16,18:30,104.34,0.61,0.0058,324.28,223.23,1.96,0.0088,332.44,400.35,2.64,0.0066,337.49,211.48,2.11,0.01,328.09
August,16,19:00,98.32,0.57,0.0058,330.73,198.98,1.65,0.0083,330.74,373.76,1.16,0.0031,334.69,196.17,2.02,0.0103,325.36
August,16,19:30,81.01,0.6,0.0074,306.68,178.18,1.21,0.0068,318.7,345.14,1.76,0.0051,334.97,196.28,4.36,0.0222,337.89
August,16,20:00,72.06,1.07,0.0149,305.63,170.54,1.19,0.007,335.65,314.76,4.44,0.0141,332.79,183.37,5.02,0.0274,326.37
August,16,20:30,54.46,0.93,0.017,311.94,156.33,0.69,0.0044,317.38,287.47,3.65,0.0127,331.86,160.39,2.76,0.0172,326.53
August,16,21:00,36.86,1.24,0.0336,298.35,137.92,0.74,0.0054,316.01,254.99,1.45,0.0057,320.99,132.74,6.53,0.0492,336.85
August,16,21:30,33.41,0.74,0.0222,329.26,123.69,0.31,0.0025,311.62,204.85,0.76,0.0037,320.79,104.32,3.42,0.0328,336.31
August,16,22:00,27.3,0.51,0.0186,315.08,97.67,0.21,0.0022,301.81,170.95,0.63,0.0037,326.41,98.01,1.68,0.0171,335.43
August,16,22:30,23.42,2.76,0.1179,307.17,77.56,0.73,0.0094,309.57,155.16,0.7,0.0045,325.43,85.37,2.18,0.0255,326.16
August,16,23:00,15.64,0.9,0.0576,329.09,64.88,0.24,0.0037,288.92,129.29,0.63,0.0049,313.84,62.44,0.71,0.0114,334.65
August,16,23:30,11.95,0.12,0.01,257.27,51.42,0.09,0.0017,297.22,105.68,0.54,0.0051,329.11,46.38,0.73,0.0158,326.89
August,17,0:00,1.59,0.11,0.0698,469.63,14.71,0.13,0.0085,334.43,27.13,0.24,0.0089,322.6,15.21,0.2,0.0129,314.08
August,17,0:30,1.38,0.06,0.0466,470.35,10.26,0.05,0.005,302.73,21.36,0.23,0.0106,322.73,14.38,0.06,0.0045,292.67
August,17,1:00,1.06,0.13,0.1203,324.93,4.54,0.01,0.0015,362.9,15.42,0.23,0.015,306.09,10.15,0.05,0.0053,304.41
August,17,1:30,0.9,0.21,0.2378,370.33,3.95,0.01,0.0016,302.85,13.88,0.17,0.0119,321.65,6.37,0.28,0.0446,345.23
August,17,2:00,0.67,0.02,0.032,1025.24,2.56,0.0,0.0005,268.61,9.72,0.38,0.0388,296.78,4.63,0.27,0.0583,353.41
August,17,2:30,0.76,0.0,0.005,467.81,1.87,0.0,0.0005,381.55,9.27,0.32,0.0341,284.24,4.27,0.42,0.0982,437.13
August,17,3:00,0.63,0.0,0.005,456.39,1.95,0.02,0.01,381.69,6.38,0.21,0.0336,278.05,2.43,0.17,0.071,483.02
August,17,3:30,0.6,0.0,0.0,448.82,1.3,0.0,0.0,526.58,4.59,0.0,0.0009,324.02,2.08,0.15,0.0716,371.76
August,17,4:00,0.54,0.0,0.0,366.13,1.36,0.0,0.0,278.26,4.37,0.02,0.0052,310.74,1.88,0.12,0.062,420.78
August,17,4:30,0.58,0.01,0.01,364.02,1.46,0.0,0.0,301.25,3.91,0.01,0.0031,320.54,2.16,0.2,0.0905,434.92
August,17,5:00,0.73,0.01,0.01,317.15,1.25,0.0,0.0,391.3,4.7,0.02,0.004,294.2,2.17,0.05,0.024,384.3
August,17,5:30,0.82,0.02,0.025,372.26,1.64,0.0,0.0,300.81,5.33,0.03,0.0047,273.8,2.15,0.02,0.0114,383.15
August,17,6:00,0.91,0.23,0.2575,321.61,1.96,0.0,0.0,301.14,11.47,0.06,0.0053,265.65,4.92,0.12,0.0247,262.9
August,17,6:30,1.02,0.09,0.0881,331.13,3.61,0.62,0.1711,453.89,19.05,0.4,0.0209,267.35,9.74,0.34,0.0349,255.59
August,17,7:00,2.57,0.12,0.047,325.03,11.66,0.06,0.0049,340.61,31.21,0.12,0.004,266.74,15.31,0.46,0.0302,287.31
August,17,7:30,6.46,0.25,0.0394,359.08,15.24,0.67,0.044,283.12,56.96,0.2,0.0035,265.53,23.57,0.33,0.0141,288.06
August,17,8:00,14.72,0.28,0.0188,274.98,32.95,0.15,0.0046,283.85,111.6,0.23,0.0021,278.92,46.68,0.46,0.0098,278.91
August,17,8:30,24.38,0.33,0.0134,302.51,47.65,0.34,0.0071,309.09,174.85,0.73,0.0042,293.44,70.54,0.77,0.0109,316.86
August,17,9:00,36.67,0.11,0.0029,312.53,76.87,0.23,0.003,305.59,237.01,0.78,0.0033,304.45,116.42,1.25,0.0107,312.64
August,17,9:30,51.74,0.21,0.004,329.27,102.21,0.39,0.0038,327.44,304.58,3.05,0.01,321.5,132.67,1.7,0.0128,301.49
August,17,10:00,64.68,0.41,0.0064,312.71,136.37,0.7,0.0051,330.85,365.64,3.29,0.009,325.05,163.75,1.6,0.0098,303.09
August,17,10:30,66.34,0.33,0.005,306.59,157.46,1.94,0.0123,336.12,407.52,5.75,0.0141,329.5,186.1,4.99,0.0268,316.38
August,17,11:00,70.89,0.2,0.0028,314.96,170.91,1.76,0.0103,339.49,438.88,4.13,0.0094,335.57,204.66,4.15,0.0203,319.85
August,17,11:30,73.35,0.29,0.004,323.81,185.17,1.89,0.0102,338.42,456.5,5.07,0.0111,341.9,210.92,2.81,0.0133,319.19
August,17,12:00,75.28,0.14,0.0018,319.6,199.53,1.12,0.0056,333.2,468.65,5.01,0.0107,341.07,218.87,2.47,0.0113,323.54
August,17,12:30,78.51,0.39,0.005,314.55,206.67,2.65,0.0128,338.64,467.1,8.73,0.0187,342.25,218.78,2.56,0.0117,319.0
August,17,13:00,78.77,0.54,0.0068,313.68,216.31,1.9,0.0088,337.6,466.62,6.67,0.0143,349.73,223.88,2.82,0.0126,323.71
August,17,13:30,77.4,0.43,0.0055,328.48,212.88,3.07,0.0144,337.28,464.98,8.74,0.0188,353.74,225.23,7.55,0.0335,333.88
August,17,14:00,77.88,0.62,0.008,328.63,234.35,4.34,0.0185,338.79,472.05,7.08,0.015,356.92,235.92,11.02,0.0467,329.82
August,17,14:30,80.39,1.23,0.0153,329.1,232.33,5.34,0.023,344.58,472.66,11.82,0.025,352.65,249.21,31.87,0.1279,332.65
August,17,15:00,80.46,0.99,0.0123,331.91,230.36,1.91,0.0083,342.28,475.0,5.13,0.0108,351.85,254.28,26.39,0.1038,330.99
August,17,15:30,83.5,2.56,0.0307,332.99,235.15,1.39,0.0059,340.4,469.75,3.43,0.0073,352.38,250.34,39.55,0.158,333.67
August,17,16:00,76.58,0.83,0.0108,322.82,236.29,1.25,0.0053,341.56,470.26,1.74,0.0037,359.59,251.59,20.91,0.0831,336.65
August,17,16:30,76.41,0.25,0.0033,322.64,227.13,1.36,0.006,346.01,453.26,1.27,0.0028,356.22,243.02,7.85,0.0323,338.29
August,17,17:00,67.02,0.54,0.0081,330.73,224.44,1.48,0.0066,349.96,424.43,1.49,0.0035,352.31,227.71,2.21,0.0097,335.97
August,17,17:30,62.47,0.43,0.0069,324.41,205.96,1.24,0.006,346.72,395.85,2.1,0.0053,349.72,209.88,2.01,0.0096,337.22
August,17,18:00,55.07,0.36,0.0066,322.64,187.19,1.87,0.01,344.23,360.15,2.95,0.0082,350.69,189.82,0.87,0.0046,340.33
August,17,18:30,49.29,0.37,0.0075,327.56,182.59,1.5,0.0082,337.12,324.06,2.75,0.0085,356.91,176.18,1.09,0.0062,336.39
August,17,19:00,29.9,0.19,0.0064,329.36,159.4,1.29,0.0081,334.96,275.32,1.16,0.0042,355.36,162.5,1.19,0.0073,330.79
August,17,19:30,23.98,0.24,0.0102,347.8,146.55,1.27,0.0087,342.46,250.32,1.95,0.0078,354.16,137.9,2.76,0.02,339.5
August,17,20:00,18.24,0.32,0.0173,332.28,122.94,1.12,0.0091,338.01,221.24,2.01,0.0091,352.28,121.7,2.87,0.0236,332.62
August,17,20:30,14.47,0.35,0.0245,339.42,99.67,0.43,0.0043,331.76,188.95,1.55,0.0082,346.64,111.45,1.64,0.0147,329.59
August,17,21:00,11.17,0.39,0.0346,332.8,81.92,0.43,0.0053,332.22,166.46,1.15,0.0069,340.75,88.18,3.32,0.0376,339.11
August,17,21:30,8.39,0.21,0.0248,353.24,75.97,0.37,0.0049,335.71,139.9,0.49,0.0035,335.24,67.47,1.57,0.0233,339.32
August,17,22:00,7.27,0.05,0.0065,324.69,61.18,0.23,0.0038,320.45,112.22,0.68,0.0061,340.2,61.89,0.81,0.0131,346.59
August,17,22:30,4.51,0.52,0.1148,328.29,45.28,0.18,0.0039,312.79,83.8,0.48,0.0057,335.09,50.5,0.74,0.0146,334.85
August,17,23:00,3.62,0.29,0.0805,339.53,35.15,0.07,0.002,332.33,61.61,0.26,0.0042,320.75,40.35,0.27,0.0066,343.4
August,17,23:30,2.94,0.1,0.0331,322.07,27.09,0.03,0.0012,318.69,49.35,0.24,0.0048,343.05,29.96,0.33,0.011,335.33
August,18,0:00,3.94,0.08,0.0208,341.07,41.39,0.6,0.0146,317.35,78.31,0.83,0.0106,342.3,40.68,0.34,0.0083,321.69
August,18,0:30,3.14,0.01,0.0033,324.05,29.25,0.38,0.013,339.33,55.65,0.39,0.007,335.44,30.34,0.13,0.0042,336.55
August,18,1:00,2.27,0.02,0.0067,408.36,13.07,0.3,0.0226,393.55,39.13,0.55,0.014,317.42,22.19,0.04,0.0016,360.01
August,18,1:30,2.63,0.01,0.0033,263.88,7.76,0.24,0.0307,298.81,29.06,0.41,0.014,333.69,22.13,0.43,0.0195,351.75
August,18,2:00,1.61,0.0,0.0,310.61,4.43,0.0,0.0,353.51,27.55,0.61,0.022,289.79,19.19,0.63,0.0326,363.26
August,18,2:30,1.61,0.0,0.0,296.64,4.28,0.01,0.0029,407.89,28.96,0.47,0.0162,281.66,18.68,0.36,0.0191,327.74
August,18,3:00,1.61,0.0,0.0,268.77,3.8,0.0,0.0,414.03,13.48,0.43,0.0318,314.85,3.73,0.09,0.0253,427.93
August,18,3:30,1.6,0.0,0.0,303.58,3.4,0.01,0.0025,412.32,13.36,0.13,0.0099,315.84,1.46,0.02,0.0147,425.05
August,18,4:00,1.54,0.0,0.0,266.28,2.93,0.02,0.0083,330.45,11.87,0.22,0.0186,310.94,1.37,0.02,0.0127,448.94
August,18,4:30,1.52,0.0,0.0,252.32,2.87,0.06,0.0217,307.79,12.98,0.42,0.0324,333.46,1.51,0.04,0.0238,518.43
August,18,5:00,1.75,0.0,0.0,257.42,2.47,0.02,0.0083,403.59,13.38,0.27,0.0202,302.04,1.51,0.01,0.0063,426.06
August,18,5:30,1.89,0.0,0.0,378.85,2.67,0.12,0.0433,423.44,25.91,0.37,0.0144,308.12,2.1,0.01,0.0061,380.0
August,18,6:00,2.02,0.0,0.0,273.87,4.92,0.2,0.0408,293.74,27.42,0.17,0.0063,265.11,14.8,0.15,0.0103,306.21
August,18,6:30,2.45,0.27,0.1097,274.86,9.14,3.48,0.3809,394.9,58.58,1.08,0.0184,257.23,21.13,2.07,0.0981,299.25
August,18,7:00,7.82,0.13,0.0163,285.4,29.8,0.39,0.013,318.74,92.19,0.69,0.0075,268.37,38.19,0.22,0.0057,296.41
August,18,7:30,13.07,0.09,0.007,331.27,46.75,3.14,0.0672,289.01,165.87,0.7,0.0042,263.34,66.41,0.55,0.0083,293.65
August,18,8:00,43.66,1.31,0.0299,273.35,86.56,0.55,0.0063,285.64,279.13,0.78,0.0028,280.24,127.15,1.04,0.0082,294.02
August,18,8:30,83.74,1.72,0.0205,311.56,136.16,1.35,0.0099,310.71,411.16,2.14,0.0052,301.59,169.81,0.85,0.005,303.0
August,18,9:00,119.37,0.93,0.0078,308.53,201.22,1.11,0.0055,311.27,581.16,4.42,0.0076,314.24,263.92,4.28,0.0162,297.89
August,18,9:30,154.3,1.19,0.0077,330.99,258.68,2.46,0.0095,324.16,751.91,14.96,0.0199,325.97,327.46,4.98,0.0152,302.06
August,18,10:00,170.8,0.65,0.0038,323.48,327.33,2.82,0.0086,330.31,881.15,11.1,0.0126,325.81,402.68,5.96,0.0148,300.48
August,18,10:30,197.11,0.43,0.0022,322.9,347.47,7.57,0.0218,345.53,954.7,9.55,0.01,334.21,402.73,9.67,0.024,307.69
August,18,11:00,200.03,0.54,0.0027,328.57,380.68,2.36,0.0062,346.93,1017.75,6.51,0.0064,339.76,448.61,5.47,0.0122,317.54
August,18,11:30,208.41,1.15,0.0055,331.56,411.56,3.87,0.0094,348.25,1033.62,17.67,0.0171,339.63,501.21,5.81,0.0116,316.02
August,18,12:00,213.43,1.26,0.0059,327.97,449.27,3.01,0.0067,352.68,1046.87,17.69,0.0169,343.25,511.84,5.22,0.0102,319.74
August,18,12:30,209.93,1.51,0.0072,327.17,442.41,4.42,0.01,350.83,1049.16,24.45,0.0233,347.75,517.94,11.55,0.0223,323.7
August,18,13:00,214.79,2.28,0.0106,332.37,458.94,4.22,0.0092,349.99,1048.04,19.7,0.0188,352.68,516.5,10.74,0.0208,326.71
August,18,13:30,210.42,0.9,0.0043,326.52,465.46,6.33,0.0136,354.29,1042.28,26.16,0.0251,352.88,518.98,26.42,0.0509,335.4
August,18,14:00,218.22,0.44,0.002,329.43,485.17,4.12,0.0085,348.57,1036.86,13.89,0.0134,354.19,540.45,9.57,0.0177,332.03
August,18,14:30,220.95,0.86,0.0039,335.5,498.3,4.93,0.0099,351.76,1058.5,10.69,0.0101,354.18,535.36,9.69,0.0181,334.8
August,18,15:00,213.9,1.22,0.0057,326.43,491.2,2.01,0.0041,350.32,1054.81,4.01,0.0038,359.16,528.22,6.6,0.0125,335.43
August,18,15:30,216.27,1.38,0.0064,324.75,476.97,2.91,0.0061,347.64,1054.23,5.38,0.0051,356.54,535.18,8.03,0.015,334.08
August,18,16:00,209.0,0.63,0.003,343.95,505.26,2.07,0.0041,352.75,1029.31,4.12,0.004,361.89,526.45,4.84,0.0092,336.41
August,18,16:30,202.26,0.38,0.0019,344.97,462.62,1.85,0.004,348.49,968.29,4.07,0.0042,360.49,517.83,3.68,0.0071,333.54
August,18,17:00,190.12,0.78,0.0041,329.37,458.82,2.06,0.0045,353.2,933.39,13.44,0.0144,360.89,498.59,1.55,0.0031,337.1
August,18,17:30,164.0,0.72,0.0044,325.74,431.17,3.06,0.0071,356.06,876.99,12.54,0.0143,357.52,456.95,1.83,0.004,337.76
August,18,18:00,140.08,0.41,0.0029,319.92,390.58,3.24,0.0083,352.87,784.09,7.84,0.01,358.29,420.5,1.89,0.0045,338.4
August,18,18:30,125.38,0.84,0.0067,351.17,354.5,1.45,0.0041,343.77,709.64,4.19,0.0059,354.26,375.55,1.24,0.0033,326.14
August,18,19:00,74.93,0.25,0.0033,362.46,333.5,2.37,0.0071,348.52,627.71,9.42,0.015,349.8,353.48,3.78,0.0107,324.59
August,18,19:30,60.17,0.36,0.0059,339.2,303.19,1.67,0.0055,346.59,540.66,16.65,0.0308,354.13,307.41,6.61,0.0215,335.72
August,18,20:00,46.64,0.89,0.019,320.88,255.49,2.78,0.0109,343.56,483.61,14.31,0.0296,356.85,285.44,10.85,0.038,323.41
August,18,20:30,43.54,1.16,0.0266,306.68,220.85,2.14,0.0097,335.75,411.45,6.58,0.016,351.67,244.33,8.89,0.0364,320.55
August,18,21:00,29.62,0.53,0.0178,332.63,172.64,1.17,0.0068,334.61,343.74,2.03,0.0059,357.8,188.82,6.65,0.0352,328.64
August,18,21:30,20.28,0.1,0.005,362.24,157.99,1.06,0.0067,334.25,266.14,0.93,0.0035,356.01,174.18,2.4,0.0138,320.02
August,18,22:00,16.15,0.05,0.0031,372.17,123.49,0.49,0.004,313.15,250.19,1.6,0.0064,351.65,154.14,4.55,0.0295,327.34
August,18,22:30,10.54,1.61,0.1529,424.94,94.18,0.57,0.0061,312.96,182.93,0.77,0.0042,336.63,116.65,1.15,0.0099,322.92
August,18,23:00,10.57,0.69,0.0652,328.5,68.29,0.31,0.0046,337.81,142.48,0.33,0.0023,324.6,87.08,0.54,0.0062,323.04
August,18,23:30,8.93,0.12,0.0133,347.24,56.14,0.34,0.0061,316.05,109.34,0.19,0.0017,333.99,74.15,0.39,0.0053,313.67
August,19,0:00,3.94,0.06,0.0142,303.77,34.96,0.82,0.0234,314.4,55.34,1.25,0.0225,342.47,35.24,0.21,0.006,308.65
August,19,0:30,3.44,0.01,0.0033,277.81,25.93,0.56,0.0216,311.66,40.42,0.46,0.0115,330.18,27.21,0.13,0.0049,320.44
August,19,1:00,2.46,0.02,0.0067,329.65,10.96,0.45,0.0411,334.07,34.88,1.22,0.0351,314.57,19.64,0.12,0.0063,348.72
August,19,1:30,2.62,0.01,0.0033,247.0,5.52,0.45,0.0807,304.63,25.67,0.65,0.0255,344.8,13.97,0.1,0.0071,330.01
August,19,2:00,1.67,0.0,0.0,280.32,3.84,0.02,0.005,349.45,15.38,0.48,0.0311,304.34,11.52,0.24,0.0206,354.49
August,19,2:30,1.53,0.0,0.0,342.52,3.35,0.0,0.0,433.16,14.95,0.33,0.0219,314.33,9.6,0.12,0.0125,346.46
August,19,3:00,1.47,0.0,0.0,278.35,3.53,0.0,0.0,349.96,12.15,0.78,0.0642,360.18,3.48,0.15,0.0424,401.29
August,19,3:30,1.57,0.0,0.0,355.28,3.78,0.0,0.0,252.54,9.81,0.09,0.0088,358.28,1.26,0.01,0.005,420.12
August,19,4:00,1.37,0.0,0.0,286.11,2.74,0.01,0.005,354.07,9.8,0.12,0.0121,365.68,1.27,0.01,0.0057,385.31
August,19,4:30,1.5,0.0,0.0,252.25,2.64,0.01,0.0025,273.27,9.96,0.35,0.0347,362.14,1.29,0.01,0.007,385.32
August,19,5:00,1.73,0.0,0.0,287.61,2.22,0.01,0.0025,442.5,12.89,0.31,0.024,326.49,1.48,0.0,0.0024,379.65
August,19,5:30,1.81,0.0,0.0017,360.21,2.57,0.01,0.0025,355.6,15.01,0.2,0.0134,296.07,2.08,0.0,0.0014,386.07
August,19,6:00,2.3,0.02,0.0093,278.54,5.6,0.06,0.0108,292.23,27.82,0.09,0.0031,242.6,12.96,0.08,0.0065,327.2
August,19,6:30,2.75,0.25,0.092,281.85,7.42,1.68,0.2262,372.95,52.44,0.93,0.0177,246.87,23.99,1.68,0.0701,278.29
August,19,7:00,8.73,0.03,0.0035,294.67,23.08,0.15,0.0064,313.04,79.22,0.6,0.0076,262.02,39.93,0.23,0.0058,291.99
August,19,7:30,12.57,0.08,0.0062,321.01,44.74,1.54,0.0344,294.44,150.99,1.25,0.0083,250.02,60.81,0.32,0.0053,278.19
August,19,8:00,42.71,0.82,0.0192,272.38,84.0,0.53,0.0063,290.79,255.14,1.58,0.0062,281.12,118.52,0.6,0.0051,286.02
August,19,8:30,84.05,1.95,0.0232,317.46,131.4,1.33,0.0101,308.45,380.34,3.35,0.0088,306.1,172.09,1.14,0.0066,292.59
August,19,9:00,120.24,1.17,0.0097,310.2,190.74,1.16,0.0061,303.7,548.66,5.16,0.0094,316.14,241.21,1.45,0.006,292.04
August,19,9:30,152.06,1.05,0.0069,329.57,250.75,1.48,0.0059,322.49,668.98,15.92,0.0238,316.41,289.03,3.35,0.0116,302.69
August,19,10:00,171.98,0.67,0.0039,322.41,288.82,1.68,0.0058,322.15,785.73,8.8,0.0112,322.56,351.8,3.48,0.0099,305.54
August,19,10:30,198.39,0.38,0.0019,319.75,328.33,6.47,0.0197,343.38,856.44,7.88,0.0092,329.03,375.06,9.3,0.0248,310.54
August,19,11:00,196.85,0.65,0.0033,325.62,370.12,4.89,0.0132,343.74,916.47,6.42,0.007,334.39,412.38,3.75,0.0091,313.62
August,19,11:30,203.03,1.58,0.0078,330.96,393.14,5.94,0.0151,344.39,926.78,17.79,0.0192,336.82,455.27,5.28,0.0116,311.13
August,19,12:00,209.13,1.86,0.0089,330.86,401.0,5.13,0.0128,349.08,936.11,18.82,0.0201,340.31,482.23,5.55,0.0115,313.94
August,19,12:30,205.94,2.33,0.0113,328.65,401.14,7.62,0.019,353.94,937.36,24.0,0.0256,346.16,474.81,6.55,0.0138,322.13
August,19,13:00,210.39,2.44,0.0116,333.08,421.85,7.0,0.0166,346.58,940.69,20.98,0.0223,350.76,466.79,7.52,0.0161,323.73
August,19,13:30,207.97,0.83,0.004,324.36,439.12,8.52,0.0194,346.36,936.48,31.37,0.0335,348.83,468.04,6.93,0.0148,327.0
August,19,14:00,213.2,0.58,0.0027,327.7,447.35,4.43,0.0099,347.9,928.47,20.15,0.0217,349.16,489.05,5.33,0.0109,328.86
August,19,14:30,214.06,1.46,0.0068,336.16,461.28,3.28,0.0071,354.4,946.98,18.28,0.0193,351.16,489.45,7.44,0.0152,335.63
August,19,15:00,209.61,1.61,0.0077,324.98,449.54,1.71,0.0038,347.81,945.26,5.39,0.0057,348.86,478.06,5.64,0.0118,335.68
August,19,15:30,212.07,1.72,0.0081,322.69,431.95,2.63,0.0061,350.07,942.57,8.2,0.0087,348.62,486.75,7.01,0.0144,333.05
August,19,16:00,202.83,0.77,0.0038,341.52,435.43,1.61,0.0037,353.1,920.66,7.73,0.0084,353.9,483.25,3.14,0.0065,333.89
August,19,16:30,193.45,0.41,0.0021,340.95,426.58,2.09,0.0049,351.71,863.14,4.49,0.0052,352.96,475.24,3.99,0.0084,330.95
August,19,17:00,184.44,0.65,0.0035,327.84,400.33,1.68,0.0042,350.83,821.18,15.77,0.0192,354.32,468.26,3.79,0.0081,340.82
August,19,17:30,164.12,1.0,0.0061,322.54,385.12,2.31,0.006,356.78,773.58,12.69,0.0164,348.13,407.43,3.22,0.0079,327.16
August,19,18:00,138.59,0.58,0.0042,319.56,337.55,2.4,0.0071,354.14,692.63,8.93,0.0129,349.65,378.91,2.2,0.0058,328.11
August,19,18:30,124.75,0.86,0.0069,353.21,309.54,1.83,0.0059,355.35,628.78,4.97,0.0079,349.84,326.38,2.19,0.0067,316.31
August,19,19:00,73.97,0.26,0.0035,364.01,294.38,1.94,0.0066,353.2,557.95,10.82,0.0194,342.2,311.0,4.2,0.0135,323.35
August,19,19:30,60.43,0.36,0.0059,341.41,260.03,0.96,0.0037,354.3,485.73,19.62,0.0404,347.66,280.14,5.38,0.0192,332.79
August,19,20:00,45.78,0.44,0.0097,325.18,238.75,2.82,0.0118,357.33,427.19,17.86,0.0418,350.53,263.28,7.77,0.0295,322.16
August,19,20:30,41.42,0.6,0.0145,307.65,192.97,2.66,0.0138,341.71,364.71,7.88,0.0216,349.35,213.47,4.23,0.0198,319.94
August,19,21:00,30.15,0.31,0.0103,328.77,164.52,2.06,0.0125,336.06,306.33,2.85,0.0093,355.0,177.87,9.75,0.0548,317.0
August,19,21:30,21.0,0.08,0.0036,357.17,142.08,0.97,0.0068,335.64,231.89,1.23,0.0053,359.83,155.86,3.77,0.0242,321.92
August,19,22:00,15.72,0.03,0.002,378.75,117.35,1.03,0.0088,320.9,222.53,1.65,0.0074,357.22,130.01,1.98,0.0152,324.4
August,19,22:30,11.03,0.79,0.0712,424.77,86.33,0.76,0.0088,308.94,159.78,0.66,0.0041,334.39,98.86,1.11,0.0112,316.65
August,19,23:00,10.94,0.55,0.05,328.98,62.79,0.4,0.0063,306.65,128.41,0.36,0.0028,334.27,74.61,0.36,0.0048,321.38
August,19,23:30,8.93,0.11,0.0118,335.9,50.84,0.33,0.0065,321.89,92.3,0.22,0.0024,327.94,63.41,0.62,0.0097,307.79
